Bernie_Sanders	0.4588	0.0	0.842	0.158	None	None
Bernie_Sanders	0.1531	0.0	0.88	0.12	None	None
Bernie_Sanders	0.296	0.0	0.901	0.099	None	None
Bernie_Sanders	0.2244	0.0	0.873	0.127	None	None
Bernie_Sanders	-0.9313	0.481	0.519	0.0	None	None
Bernie_Sanders	0.2057	0.109	0.693	0.199	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	-0.6249	0.186	0.814	0.0	None	None
Bernie_Sanders	0.25	0.0	0.889	0.111	None	None
Bernie_Sanders	0.8625	0.0	0.625	0.375	None	None
Bernie_Sanders	0.8479	0.0	0.62	0.38	None	None
Bernie_Sanders	0.7378	0.0	0.743	0.257	None	None
Bernie_Sanders	-0.1926	0.141	0.652	0.208	None	None
Bernie_Sanders	0.4939	0.0	0.862	0.138	None	None
Bernie_Sanders	0.6908	0.0	0.782	0.218	None	None
Bernie_Sanders	-0.0571	0.1	0.808	0.092	None	None
Bernie_Sanders	0.6808	0.105	0.629	0.266	None	None
Bernie_Sanders	0.6597	0.0	0.81	0.19	None	None
Bernie_Sanders	-0.8481	0.384	0.616	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.7345	0.0	0.721	0.279	None	None
Bernie_Sanders	0.25	0.0	0.9	0.1	None	None
Bernie_Sanders	0.7579	0.0	0.681	0.319	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	['GreenNewDeal']	['sunrisemvmt']
Bernie_Sanders	0.4003	0.0	0.876	0.124	None	None
Bernie_Sanders	0.7351	0.0	0.744	0.256	None	None
Bernie_Sanders	0.4738	0.0	0.86	0.14	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	['GreenNewDeal']	[]
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.5983	0.1	0.669	0.231	None	None
Bernie_Sanders	-0.4767	0.129	0.871	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.2263	0.0	0.913	0.087	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	['MedicareForAll']	['NationalNurses']
Bernie_Sanders	0.8519	0.077	0.588	0.334	['MedicareForAll']	['NationalNurses']
Bernie_Sanders	0.3182	0.0	0.892	0.108	None	None
Bernie_Sanders	0.4215	0.0	0.887	0.113	None	None
Bernie_Sanders	-0.765	0.268	0.732	0.0	None	None
Bernie_Sanders	0.4215	0.0	0.882	0.118	None	None
